"CITY","SECTOR_ID","SECTOR_NAME","ENODEBID","ENODEB_NAME","EARFCN","PCI","PSS","SSS","TAC","VENDOR","LONGITUDE","LATITUDE","STYLE","AZIMUTH","HEIGHT","ELECTTILT","MECHTILT","TOTLETILT"
"sanxia","238345-0","金龙宾馆-HLHF-1","238345","金龙宾馆-HLHF","38400","99","0","33","14371","华为","112.222","33.7667","宏站","300","33","6","6","12"
"sanxia","238345-1","金龙宾馆-HLHF-2","238345","金龙宾馆-HLHF","38400","101","2","34","14371","华为","112.222","33.7667","宏站","110","33","6","3","9"
"sanxia","238345-2","金龙宾馆-HLHF-3","238345","金龙宾馆-HLHF","38400","100","1","33","14371","华为","112.222","33.7667","宏站","190","27","6","6","12"
"sanxia","238346-0","建委-HLHD-1","238346","建委-HLHD","37900","45","0","15","18834","华为","112.195","33.773","宏站","50","40","6","10","16"
"sanxia","238346-1","建委-HLHD-2","238346","建委-HLHD","37900","46","1","15","18834","华为","112.195","33.773","宏站","180","40","6","6","12"
"sanxia","238346-2","建委-HLHD-3","238346","建委-HLHD","37900","47","2","16","18834","华为","112.195","33.773","宏站","280","44","6","6","12"
"sanxia","238346-3","建委-HLHF-4","238346","建委-HLHD","38400","42","0","14","18834","华为","112.195","33.773","宏站","50","40","6","10","16"
"sanxia","238346-4","建委-HLHF-5","238346","建委-HLHD","38400","43","1","14","18834","华为","112.195","33.773","宏站","180","40","6","6","12"
"sanxia","238346-5","建委-HLHF-6","238346","建委-HLHD","38400","44","2","15","18834","华为","112.195","33.773","宏站","280","44","6","6","12"
"sanxia","238347-0","小肥羊快捷-HLHF-1","238347","小肥羊快捷-HLHF","38400","358","1","119","14371","华为","112.211","33.7736","宏站","10","26","6","4","10"
"sanxia","238347-1","小肥羊快捷-HLHF-2","238347","小肥羊快捷-HLHF","38400","357","0","119","14371","华为","112.211","33.7736","宏站","100","26","6","7","13"
"sanxia","238347-2","小肥羊快捷-HLHF-3","238347","小肥羊快捷-HLHF","38400","359","2","120","14371","华为","112.211","33.7736","宏站","290","26","6","10","16"
"sanxia","238348-0","建业新天地-HLHD-1","238348","建业新天地-HLHD","38098","10","1","3","18834","华为","112.193","33.7822","宏站","0","40","6","8","14"
"sanxia","238348-1","建业新天地-HLHD-2","238348","建业新天地-HLHD","38098","9","0","3","18834","华为","112.193","33.7822","宏站","90","44","6","8","14"
"sanxia","238348-2","建业新天地-HLHD-3","238348","建业新天地-HLHD","38098","11","2","4","18834","华为","112.193","33.7822","宏站","240","40","6","8","14"
"sanxia","238348-3","建业新天地-HLHF-4","238348","建业新天地-HLHD","38400","279","0","93","18834","华为","112.193","33.7822","宏站","0","40","6","8","14"
"sanxia","238348-4","建业新天地-HLHF-5","238348","建业新天地-HLHD","38400","280","1","93","18834","华为","112.193","33.7822","宏站","90","44","6","8","14"
"sanxia","238348-5","建业新天地-HLHF-6","238348","建业新天地-HLHD","38400","281","2","94","18834","华为","112.193","33.7822","宏站","240","40","6","8","14"
"sanxia","238349-0","舒源招待所-HLHD-1","238349","舒源招待所-HLHD","37900","141","0","47","14451","华为","112.183","33.7833","宏站","110","17","6","0","6"
"sanxia","238349-1","舒源招待所-HLHD-2","238349","舒源招待所-HLHD","37900","143","2","48","14451","华为","112.183","33.7833","宏站","170","17","6","4","10"
"sanxia","238349-2","舒源招待所-HLHD-3","238349","舒源招待所-HLHD","37900","142","1","47","14451","华为","112.183","33.7833","宏站","330","17","6","4","10"
"sanxia","238350-0","22局-HLHD-1","238350","22局-HLHD","37900","80","2","27","18834","华为","112.189","33.7754","宏站","0","20","6","6","12"
"sanxia","238350-1","22局-HLHD-2","238350","22局-HLHD","37900","78","0","26","18834","华为","112.189","33.7754","宏站","130","20","6","4","10"
"sanxia","238350-2","22局-HLHD-3","238350","22局-HLHD","37900","79","1","26","18834","华为","112.189","33.7754","宏站","270","35","6","8","14"
"sanxia","238350-3","22局-HLHF-4","238350","22局-HLHD","38400","315","0","105","18834","华为","112.189","33.7754","宏站","0","20","6","6","12"
"sanxia","238350-4","22局-HLHF-5","238350","22局-HLHD","38400","316","1","105","18834","华为","112.189","33.7754","宏站","130","20","6","4","10"
"sanxia","238350-5","22局-HLHF-6","238350","22局-HLHD","38400","317","2","106","18834","华为","112.189","33.7754","宏站","270","35","6","8","14"
"sanxia","238351-0","金桥宾馆-HLHF-1","238351","金桥宾馆-HLHF","38400","8","2","3","14371","华为","112.205","33.7678","宏站","355","26","6","5","11"
"sanxia","238351-1","金桥宾馆-HLHF-2","238351","金桥宾馆-HLHF","38400","7","1","2","14371","华为","112.205","33.7678","宏站","110","26","6","3","9"
"sanxia","238351-2","金桥宾馆-HLHF-3","238351","金桥宾馆-HLHF","38400","6","0","2","14371","华为","112.205","33.7678","宏站","260","26","6","6","12"
"sanxia","238352-0","市四小-HLHF-1","238352","市四小-HLHF","38400","294","0","98","14371","华为","112.215","33.7711","宏站","10","19","6","5","11"
"sanxia","238352-1","市四小-HLHF-2","238352","市四小-HLHF","38400","295","1","98","14371","华为","112.215","33.7711","宏站","120","19","6","4","10"
"sanxia","238352-2","市四小-HLHF-3","238352","市四小-HLHF","38400","296","2","99","14371","华为","112.215","33.7711","宏站","245","19","6","5","11"
"sanxia","238353-0","武强医院-HLHD-1","238353","武强医院-HLHD","37900","69","0","23","18834","华为","112.194","33.7758","宏站","60","20","6","3","9"
"sanxia","238353-1","武强医院-HLHD-2","238353","武强医院-HLHD","37900","71","2","24","18834","华为","112.194","33.7758","宏站","160","20","6","2","8"
"sanxia","238353-2","武强医院-HLHD-3","238353","武强医院-HLHD","37900","70","1","23","18834","华为","112.194","33.7758","宏站","290","20","6","2","8"
"sanxia","238353-3","武强医院-HLHF-4","238353","武强医院-HLHD","38400","0","0","0","18834","华为","112.194","33.7758","宏站","60","20","6","3","9"
"sanxia","238353-4","武强医院-HLHF-5","238353","武强医院-HLHD","38400","1","1","0","18834","华为","112.194","33.7758","宏站","160","20","6","2","8"
"sanxia","238353-5","武强医院-HLHF-6","238353","武强医院-HLHD","38400","2","2","1","18834","华为","112.194","33.7758","宏站","290","20","6","2","8"
"sanxia","238354-0","消防队-HLHF-1","238354","消防队-HLHF","38400","84","0","28","14371","华为","112.203","33.7769","宏站","0","35","6","3","9"
"sanxia","238354-1","消防队-HLHF-2","238354","消防队-HLHF","38400","86","2","29","14371","华为","112.203","33.7769","宏站","160","29","6","8","14"
"sanxia","238354-2","消防队-HLHF-3","238354","消防队-HLHF","38400","85","1","28","14371","华为","112.203","33.7769","宏站","260","35","6","3","9"
"sanxia","238355-0","青年公寓-HLHD-1","238355","青年公寓-HLHD","37900","75","0","25","18834","华为","112.198","33.778","宏站","330","18","6","8","14"
"sanxia","238355-1","青年公寓-HLHD-2","238355","青年公寓-HLHD","37900","77","2","26","18834","华为","112.198","33.778","宏站","100","25","6","3","9"
"sanxia","238355-2","青年公寓-HLHD-3","238355","青年公寓-HLHD","37900","76","1","25","18834","华为","112.198","33.778","宏站","265","18","6","8","14"
"sanxia","238356-0","火车站-HLHF-1","238356","火车站-HLHF","38400","107","2","36","14371","华为","112.224","33.7617","宏站","340","20","6","8","14"
"sanxia","238356-1","火车站-HLHF-2","238356","火车站-HLHF","38400","105","0","35","14371","华为","112.224","33.7617","宏站","160","32","6","8","14"
"sanxia","238356-2","火车站-HLHF-3","238356","火车站-HLHF","38400","106","1","35","14371","华为","112.224","33.7617","宏站","260","32","6","8","14"
"sanxia","238357-0","浪沙琦-HLHF-1","238357","浪沙琦-HLHF","38400","150","0","50","14451","华为","112.175","33.7924","宏站","80","17","6","3","9"
"sanxia","238357-1","浪沙琦-HLHF-2","238357","浪沙琦-HLHF","38400","152","2","51","14451","华为","112.175","33.7924","宏站","175","17","6","2","8"
"sanxia","238357-2","浪沙琦-HLHF-3","238357","浪沙琦-HLHF","38400","151","1","50","14451","华为","112.175","33.7924","宏站","270","17","6","3","9"
"sanxia","238358-0","税务局-HLHF-1","238358","税务局-HLHF","38400","169","1","56","14451","华为","112.169","33.786","宏站","320","31","6","5","11"
"sanxia","238358-1","税务局-HLHF-2","238358","税务局-HLHF","38400","170","2","57","14451","华为","112.169","33.786","宏站","90","31","6","4","10"
"sanxia","238358-2","税务局-HLHF-3","238358","税务局-HLHF","38400","168","0","56","14451","华为","112.169","33.786","宏站","240","31","6","8","14"
"sanxia","238360-0","中医院-HLHD-1","238360","中医院-HLHD","38098","44","2","15","18834","华为","112.188","33.7743","宏站","340","30","6","8","14"
"sanxia","238360-1","中医院-HLHD-2","238360","中医院-HLHD","38098","42","0","14","18834","华为","112.188","33.7743","宏站","120","20","6","7","13"
"sanxia","238360-2","中医院-HLHD-3","238360","中医院-HLHD","38098","43","1","14","18834","华为","112.188","33.7743","宏站","190","20","6","9","15"
"sanxia","238361-0","铁合金-HLHD-1","238361","铁合金-HLHD","37900","25","1","8","18834","华为","112.197","33.7881","宏站","10","33","6","2","8"
"sanxia","238361-1","铁合金-HLHD-2","238361","铁合金-HLHD","37900","24","0","8","18834","华为","112.197","33.7881","宏站","160","33","6","7","13"
"sanxia","238361-2","铁合金-HLHD-3","238361","铁合金-HLHD","37900","26","2","9","18834","华为","112.197","33.7881","宏站","310","33","6","5","11"
"sanxia","238361-3","铁合金-HLHF-1","238361","铁合金-HLHD","38400","25","1","8","18834","华为","112.197","33.7881","宏站","10","33","6","2","8"
"sanxia","238361-4","铁合金-HLHF-2","238361","铁合金-HLHD","38400","24","0","8","18834","华为","112.197","33.7881","宏站","160","33","6","7","13"
"sanxia","238361-5","铁合金-HLHF-3","238361","铁合金-HLHD","38400","26","2","9","18834","华为","112.197","33.7881","宏站","310","33","6","5","11"
"sanxia","238362-0","邮政楼-HLHF-1","238362","邮政楼-HLHF","38400","180","0","60","14451","华为","112.177","33.7832","宏站","50","32","6","1","7"
"sanxia","238362-1","邮政楼-HLHF-2","238362","邮政楼-HLHF","38400","182","2","61","14451","华为","112.177","33.7832","宏站","200","32","6","2","8"
"sanxia","238362-2","邮政楼-HLHF-3","238362","邮政楼-HLHF","38400","181","1","60","14451","华为","112.177","33.7832","宏站","300","32","6","6","12"
"sanxia","238363-0","农行-HLHF-1","238363","农行-HLHF","38400","26","2","9","14371","华为","112.209","33.7681","宏站","270","23","6","5","11"
"sanxia","238363-1","农行-HLHF-2","238363","农行-HLHF","38400","25","1","8","14371","华为","112.209","33.7681","宏站","70","23","6","5","11"
"sanxia","238363-2","农行-HLHF-3","238363","农行-HLHF","38400","24","0","8","14371","华为","112.209","33.7681","宏站","180","23","6","8","14"
"sanxia","238364-0","钢玉厂-HLHF-1","238364","钢玉厂-HLHF","38400","334","1","111","14451","华为","112.18","33.7907","宏站","10","23","6","3","9"
"sanxia","238364-1","钢玉厂-HLHF-2","238364","钢玉厂-HLHF","38400","333","0","111","14451","华为","112.18","33.7907","宏站","150","23","6","3","9"
"sanxia","238364-2","钢玉厂-HLHF-3","238364","钢玉厂-HLHF","38400","335","2","112","14451","华为","112.18","33.7907","宏站","280","23","6","2","8"
"sanxia","238365-0","金玫瑰大酒店-HLHF-1","238365","金玫瑰大酒店-HLHF","38400","406","1","135","14371","华为","112.194","33.7661","宏站","340","25","6","6","12"
"sanxia","238365-1","金玫瑰大酒店-HLHF-2","238365","金玫瑰大酒店-HLHF","38400","407","2","136","14371","华为","112.194","33.7661","宏站","85","25","6","6","12"
"sanxia","238366-0","开发区消防队-HLHF-1","238366","开发区消防队-HLHF","38400","208","1","69","14451","华为","112.161","33.7974","宏站","20","32","6","2","8"
"sanxia","238366-1","开发区消防队-HLHF-2","238366","开发区消防队-HLHF","38400","207","0","69","14451","华为","112.161","33.7974","宏站","135","32","6","5","11"
"sanxia","238366-2","开发区消防队-HLHF-3","238366","开发区消防队-HLHF","38400","209","2","70","14451","华为","112.161","33.7974","宏站","275","32","6","2","8"
"sanxia","238367-0","二中-HLHD-1","238367","二中-HLHD","38098","86","2","29","18834","华为","112.19","33.7839","宏站","0","26","6","3","9"
"sanxia","238367-1","二中-HLHD-2","238367","二中-HLHD","38098","84","0","28","18834","华为","112.19","33.7839","宏站","120","17","6","3","9"
"sanxia","238367-2","二中-HLHD-3","238367","二中-HLHD","38098","85","1","28","18834","华为","112.19","33.7839","宏站","240","26","6","3","9"
"sanxia","238368-0","药监局-HLHF-1","238368","药监局-HLHF","38400","185","2","62","14451","华为","112.171","33.7789","宏站","320","22","6","6","12"
"sanxia","238368-1","药监局-HLHF-2","238368","药监局-HLHF","38400","183","0","61","14451","华为","112.171","33.7789","宏站","95","22","6","5","11"
"sanxia","238368-2","药监局-HLHF-3","238368","药监局-HLHF","38400","184","1","61","14451","华为","112.171","33.7789","宏站","170","27","6","8","14"
"sanxia","238369-0","李家窑-HLHF-1","238369","李家窑-HLHF","38400","239","2","80","14371","华为","112.202","33.765","宏站","355","18","6","3","9"
"sanxia","238369-1","李家窑-HLHF-2","238369","李家窑-HLHF","38400","238","1","79","14371","华为","112.202","33.765","宏站","95","18","6","3","9"
"sanxia","238369-2","李家窑-HLHF-3","238369","李家窑-HLHF","38400","237","0","79","14371","华为","112.202","33.765","宏站","250","18","6","3","9"
"sanxia","238370-0","旧货市场-HLHF-1","238370","旧货市场-HLHF","38400","121","1","40","14371","华为","112.218","33.7588","宏站","0","23","6","6","12"
"sanxia","238370-1","旧货市场-HLHF-2","238370","旧货市场-HLHF","38400","122","2","41","14371","华为","112.218","33.7588","宏站","120","23","6","6","12"
"sanxia","238370-2","旧货市场-HLHF-3","238370","旧货市场-HLHF","38400","120","0","40","14371","华为","112.218","33.7588","宏站","240","23","6","10","16"
"sanxia","238371-0","I滨区检察院-HLHD-1","238371","I滨区检察院-HLHD","37900","125","2","42","18834","华为","112.181","33.7729","宏站","10","26","6","3","9"
"sanxia","238371-1","I滨区检察院-HLHD-2","238371","I滨区检察院-HLHD","37900","123","0","41","18834","华为","112.181","33.7729","宏站","130","26","6","3","9"
"sanxia","238371-2","I滨区检察院-HLHD-3","238371","I滨区检察院-HLHD","37900","124","1","41","18834","华为","112.181","33.7729","宏站","270","26","6","5","11"
"sanxia","238371-3","I滨区检察院-HLHF-4","238371","I滨区检察院-HLHD","38400","12","0","4","18834","华为","112.181","33.7729","宏站","10","26","6","3","9"
"sanxia","238371-4","I滨区检察院-HLHF-5","238371","I滨区检察院-HLHD","38400","13","1","4","18834","华为","112.181","33.7729","宏站","130","26","6","3","9"
"sanxia","238371-5","I滨区检察院-HLHF-6","238371","I滨区检察院-HLHD","38400","14","2","5","18834","华为","112.181","33.7729","宏站","270","26","6","5","11"
"sanxia","238372-0","煤炭局-HLHF-1","238372","煤炭局-HLHF","38400","94","1","31","14371","华为","112.217","33.7639","宏站","350","23","6","10","16"
"sanxia","238372-1","煤炭局-HLHF-2","238372","煤炭局-HLHF","38400","93","0","31","14371","华为","112.217","33.7639","宏站","30","23","6","8","14"
"sanxia","238372-2","煤炭局-HLHF-3","238372","煤炭局-HLHF","38400","95","2","32","14371","华为","112.217","33.7639","宏站","90","23","6","5","11"
"sanxia","238373-0","斜桥-HLHF-1","238373","斜桥-HLHF","38400","266","2","89","14371","华为","112.226","33.7555","宏站","320","18","6","4","10"
"sanxia","238373-1","斜桥-HLHF-2","238373","斜桥-HLHF","38400","265","1","88","14371","华为","112.226","33.7555","宏站","135","18","6","4","10"
"sanxia","238373-2","斜桥-HLHF-3","238373","斜桥-HLHF","38400","264","0","88","14371","华为","112.226","33.7555","宏站","245","18","6","4","10"
"sanxia","238374-0","气象局-HLHF-1","238374","气象局-HLHF","38400","49","1","16","14451","华为","112.169","33.7793","宏站","355","23","6","6","12"
"sanxia","238374-1","气象局-HLHF-2","238374","气象局-HLHF","38400","48","0","16","14451","华为","112.169","33.7793","宏站","150","23","6","7","13"
"sanxia","238374-2","气象局-HLHF-3","238374","气象局-HLHF","38400","50","2","17","14451","华为","112.169","33.7793","宏站","220","23","6","2","8"
"sanxia","238375-0","白天鹅-HLHF-1","238375","白天鹅-HLHF","38400","96","0","32","14371","华为","112.216","33.7624","宏站","30","24","6","4","10"
"sanxia","238375-1","白天鹅-HLHF-2","238375","白天鹅-HLHF","38400","98","2","33","14371","华为","112.216","33.7624","宏站","120","24","6","4","10"
"sanxia","238375-2","白天鹅-HLHF-3","238375","白天鹅-HLHF","38400","97","1","32","14371","华为","112.216","33.7624","宏站","250","24","6","6","12"
"sanxia","238376-0","电子城-HLHF-1","238376","电子城-HLHF","38400","202","1","67","14451","华为","112.162","33.7893","宏站","20","23","6","3","9"
"sanxia","238376-1","电子城-HLHF-2","238376","电子城-HLHF","38400","201","0","67","14451","华为","112.162","33.7893","宏站","120","23","6","1","7"
"sanxia","238376-2","电子城-HLHF-3","238376","电子城-HLHF","38400","203","2","68","14451","华为","112.162","33.7893","宏站","280","23","6","3","9"
"sanxia","238377-0","东风派出所-HLHF-1","238377","东风派出所-HLHF","38400","187","1","62","14371","华为","112.213","33.7793","宏站","0","15","6","3","9"
"sanxia","238377-1","东风派出所-HLHF-2","238377","东风派出所-HLHF","38400","188","2","63","14371","华为","112.213","33.7793","宏站","120","15","6","3","9"
"sanxia","238377-2","东风派出所-HLHF-3","238377","东风派出所-HLHF","38400","186","0","62","14371","华为","112.213","33.7793","宏站","240","15","6","3","9"
"sanxia","238378-0","E宝生产楼-HLHF-1","238378","E宝生产楼-HLHF","38400","303","0","101","14483","华为","111.884","33.5286","宏站","10","27","6","2","8"
"sanxia","238378-1","E宝生产楼-HLHF-2","238378","E宝生产楼-HLHF","38400","304","1","101","14483","华为","111.884","33.5286","宏站","100","27","6","1","7"
"sanxia","238378-2","E宝生产楼-HLHF-3","238378","E宝生产楼-HLHF","38400","305","2","102","14483","华为","111.884","33.5286","宏站","220","27","6","5","11"
"sanxia","238378-3","E宝生产楼-HLHD-4","238378","E宝生产楼-HLHF","37900","228","0","76","14483","华为","111.884","33.5286","宏站","10","27","6","2","8"
"sanxia","238378-4","E宝生产楼-HLHD-5","238378","E宝生产楼-HLHF","37900","229","1","76","14483","华为","111.884","33.5286","宏站","100","27","6","1","7"
"sanxia","238378-5","E宝生产楼-HLHD-6","238378","E宝生产楼-HLHF","37900","230","2","77","14483","华为","111.884","33.5286","宏站","220","27","6","5","11"
"sanxia","238379-0","A池新大楼-HLHF-1","238379","A池新大楼-HLHF","38400","203","2","68","14563","华为","112.781","33.7628","宏站","350","27","6","4","10"
"sanxia","238379-1","A池新大楼-HLHF-2","238379","A池新大楼-HLHF","38400","201","0","67","14563","华为","112.781","33.7628","宏站","120","27","6","5","11"
"sanxia","238379-2","A池新大楼-HLHF-3","238379","A池新大楼-HLHF","38400","202","1","67","14563","华为","112.781","33.7628","宏站","240","27","6","2","8"
"sanxia","238380-0","C氏移动楼-HLHF-1","238380","C氏移动楼-HLHF","38400","350","2","117","18839","华为","112.052","33.0542","宏站","30","23","6","8","14"
"sanxia","238380-1","C氏移动楼-HLHF-2","238380","C氏移动楼-HLHF","38400","348","0","116","18839","华为","112.052","33.0542","宏站","110","23","6","6","12"
"sanxia","238380-2","C氏移动楼-HLHF-3","238380","C氏移动楼-HLHF","38400","349","1","116","18839","华为","112.052","33.0542","宏站","230","23","6","5","11"
"sanxia","238381-0","D县生产楼-HLHF-1","238381","D县生产楼-HLHF","38400","473","2","158","14387","华为","112.086","33.7206","宏站","0","27","6","4","10"
"sanxia","238381-1","D县生产楼-HLHF-2","238381","D县生产楼-HLHF","38400","472","1","157","14387","华为","112.086","33.7206","宏站","110","27","6","8","14"
"sanxia","238381-2","D县生产楼-HLHF-3","238381","D县生产楼-HLHF","38400","471","0","157","14387","华为","112.086","33.7206","宏站","240","27","6","8","14"
"sanxia","238381-3","D县生产楼-HLHD-4","238381","D县生产楼-HLHF","37900","189","0","63","14387","华为","112.086","33.7206","宏站","0","27","6","4","10"
"sanxia","238381-4","D县生产楼-HLHD-5","238381","D县生产楼-HLHF","37900","190","1","63","14387","华为","112.086","33.7206","宏站","110","27","6","8","14"
"sanxia","238381-5","D县生产楼-HLHD-6","238381","D县生产楼-HLHF","37900","191","2","64","14387","华为","112.086","33.7206","宏站","240","27","6","8","14"
"sanxia","238382-0","崖底村-HLHD-1","238382","崖底村-HLHD","37900","110","2","37","18834","华为","112.19","33.7692","宏站","0","17","6","4","10"
"sanxia","238382-1","崖底村-HLHD-2","238382","崖底村-HLHD","37900","109","1","36","18834","华为","112.19","33.7692","宏站","125","17","6","3","9"
"sanxia","238382-2","崖底村-HLHD-3","238382","崖底村-HLHD","37900","108","0","36","18834","华为","112.19","33.7692","宏站","245","17","6","3","9"
"sanxia","238383-0","上村粮库-HLHF-1","238383","上村粮库-HLHF","38400","214","1","71","14451","华为","112.185","33.7948","宏站","60","43","6","3","9"
"sanxia","238383-1","上村粮库-HLHF-2","238383","上村粮库-HLHF","38400","213","0","71","14451","华为","112.185","33.7948","宏站","140","43","6","4","10"
"sanxia","238383-2","上村粮库-HLHF-3","238383","上村粮库-HLHF","38400","215","2","72","14451","华为","112.185","33.7948","宏站","255","43","6","3","9"
"sanxia","238384-0","向阳村-HLHF-1","238384","向阳村-HLHF","38400","167","2","56","14451","华为","112.168","33.7898","宏站","320","19","6","4","10"
"sanxia","238384-1","向阳村-HLHF-2","238384","向阳村-HLHF","38400","165","0","55","14451","华为","112.168","33.7898","宏站","60","19","6","3","9"
"sanxia","238384-2","向阳村-HLHF-3","238384","向阳村-HLHF","38400","166","1","55","14451","华为","112.168","33.7898","宏站","270","22","6","10","16"
"sanxia","238385-0","大岭南路-HLHF-1","238385","大岭南路-HLHF","38400","148","1","49","14451","华为","112.177","33.7767","宏站","70","20","6","1","7"
"sanxia","238385-1","大岭南路-HLHF-2","238385","大岭南路-HLHF","38400","147","0","49","14451","华为","112.177","33.7767","宏站","180","20","6","4","10"
"sanxia","238385-2","大岭南路-HLHF-3","238385","大岭南路-HLHF","38400","149","2","50","14451","华为","112.177","33.7767","宏站","310","20","6","2","8"
"sanxia","238386-0","市区I滨车站-HLHD-1","238386","市区I滨车站-HLHD","37900","131","2","44","14371","华为","112.208","33.7845","宏站","355","37","6","5","11"
"sanxia","238386-1","市区I滨车站-HLHD-2","238386","市区I滨车站-HLHD","37900","129","0","43","14371","华为","112.208","33.7845","宏站","150","37","6","3","9"
"sanxia","238386-2","市区I滨车站-HLHD-3","238386","市区I滨车站-HLHD","37900","130","1","43","14371","华为","112.208","33.7845","宏站","210","37","6","4","10"
"sanxia","238387-0","黄金支队-HLHF-1","238387","黄金支队-HLHF","38400","142","1","47","14451","华为","112.175","33.7859","宏站","320","18","6","13","19"
"sanxia","238387-1","黄金支队-HLHF-2","238387","黄金支队-HLHF","38400","141","0","47","14451","华为","112.175","33.7859","宏站","150","14","6","7","13"
"sanxia","238387-2","黄金支队-HLHF-3","238387","黄金支队-HLHF","38400","143","2","48","14451","华为","112.175","33.7859","宏站","230","14","6","5","11"
"sanxia","238389-0","十一局技校-HLHD-1","238389","十一局技校-HLHD","37900","140","2","47","14451","华为","112.183","33.7883","宏站","90","17","6","7","13"
"sanxia","238389-1","十一局技校-HLHD-2","238389","十一局技校-HLHD","37900","138","0","46","14451","华为","112.183","33.7883","宏站","230","17","6","7","13"
"sanxia","238389-2","十一局技校-HLHD-3","238389","十一局技校-HLHD","37900","139","1","46","14451","华为","112.183","33.7883","宏站","330","17","6","7","13"
"sanxia","238389-3","十一局技校-HLHF-4","238389","十一局技校-HLHD","38400","156","0","52","14451","华为","112.183","33.7883","宏站","90","17","6","7","13"
"sanxia","238389-4","十一局技校-HLHF-5","238389","十一局技校-HLHD","38400","157","1","52","14451","华为","112.183","33.7883","宏站","230","17","6","7","13"
"sanxia","238389-5","十一局技校-HLHF-6","238389","十一局技校-HLHD","38400","158","2","53","14451","华为","112.183","33.7883","宏站","330","17","6","7","13"
"sanxia","238390-0","水利局-HLHF-1","238390","水利局-HLHF","38400","115","1","38","14451","华为","112.163","33.7866","宏站","80","15","6","3","9"
"sanxia","238390-1","水利局-HLHF-2","238390","水利局-HLHF","38400","116","2","39","14451","华为","112.163","33.7866","宏站","150","15","6","7","13"
"sanxia","238390-2","水利局-HLHF-3","238390","水利局-HLHF","38400","114","0","38","14451","华为","112.163","33.7866","宏站","260","15","6","6","12"
"sanxia","238391-0","三小-HLHD-1","238391","三小-HLHD","37900","116","2","39","18834","华为","112.185","33.7752","宏站","90","19","6","7","13"
"sanxia","238391-1","三小-HLHD-2","238391","三小-HLHD","37900","114","0","38","18834","华为","112.185","33.7752","宏站","280","19","6","7","13"
"sanxia","238391-2","三小-HLHD-3","238391","三小-HLHD","37900","115","1","38","18834","华为","112.185","33.7752","宏站","330","19","6","7","13"
"sanxia","238391-3","三小-HLHF-4","238391","三小-HLHD","38400","135","0","45","18834","华为","112.185","33.7752","宏站","90","19","6","7","13"
"sanxia","238391-4","三小-HLHF-5","238391","三小-HLHD","38400","136","1","45","18834","华为","112.185","33.7752","宏站","280","19","6","7","13"
"sanxia","238391-5","三小-HLHF-6","238391","三小-HLHD","38400","137","2","46","18834","华为","112.185","33.7752","宏站","330","19","6","7","13"
"sanxia","238392-0","师家渠-HLHF-1","238392","师家渠-HLHF","38400","9","0","3","14371","华为","112.206","33.7709","宏站","10","12","6","8","14"
"sanxia","238392-1","师家渠-HLHF-2","238392","师家渠-HLHF","38400","10","1","3","14371","华为","112.206","33.7709","宏站","140","12","6","5","11"
"sanxia","238392-2","师家渠-HLHF-3","238392","师家渠-HLHF","38400","11","2","4","14371","华为","112.206","33.7709","宏站","260","12","6","5","11"
"sanxia","238393-0","陕州北路-HLHD-1","238393","陕州北路-HLHD","37900","100","1","33","18834","华为","112.193","33.7883","宏站","10","23","6","2","8"
"sanxia","238393-1","陕州北路-HLHD-2","238393","陕州北路-HLHD","37900","99","0","33","18834","华为","112.193","33.7883","宏站","180","23","6","8","14"
"sanxia","238393-2","陕州北路-HLHD-3","238393","陕州北路-HLHD","37900","101","2","34","18834","华为","112.193","33.7883","宏站","260","23","6","2","8"
"sanxia","238394-0","富达电力分公司-HLHF-1","238394","富达电力分公司-HLHF","38400","193","1","64","14451","华为","112.168","33.7955","宏站","30","23","6","1","7"
"sanxia","238394-1","富达电力分公司-HLHF-2","238394","富达电力分公司-HLHF","38400","192","0","64","14451","华为","112.168","33.7955","宏站","110","23","6","3","9"
"sanxia","238394-2","富达电力分公司-HLHF-3","238394","富达电力分公司-HLHF","38400","194","2","65","14451","华为","112.168","33.7955","宏站","210","23","6","8","14"
"sanxia","238395-0","东风小学-HLHF-1","238395","东风小学-HLHF","38400","108","0","36","14371","华为","112.219","33.7736","宏站","340","13","6","3","9"
"sanxia","238395-1","东风小学-HLHF-2","238395","东风小学-HLHF","38400","109","1","36","14371","华为","112.219","33.7736","宏站","130","13","6","5","11"
"sanxia","238395-2","东风小学-HLHF-3","238395","东风小学-HLHF","38400","110","2","37","14371","华为","112.219","33.7736","宏站","260","13","6","3","9"
"sanxia","238396-0","粮食储备库-HLHF-1","238396","粮食储备库-HLHF","38400","231","0","77","14371","华为","112.216","33.7791","宏站","120","12","6","0","6"
"sanxia","238396-1","粮食储备库-HLHF-2","238396","粮食储备库-HLHF","38400","233","2","78","14371","华为","112.216","33.7791","宏站","210","12","6","3","9"
"sanxia","238396-2","粮食储备库-HLHF-3","238396","粮食储备库-HLHF","38400","232","1","77","14371","华为","112.216","33.7791","宏站","340","12","6","3","9"
"sanxia","238397-0","B马新大楼-HLHF-1","238397","B马新大楼-HLHF","38400","348","0","116","14419","华为","112.842","33.7541","宏站","60","26","6","3","9"
"sanxia","238397-1","B马新大楼-HLHF-2","238397","B马新大楼-HLHF","38400","350","2","117","14419","华为","112.842","33.7541","宏站","150","26","6","3","9"
